"","CTname","Freq","ï..CENSUS_YEAR","GEO_CODE..POR.","GEO_LEVEL","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","DIM..Household.type.including.census.family.structure..11.","a","Notes..Household.type.including.census.family.structure..11.","Dim..Household.income.statistics..3...Member.ID...1...Total...Household.income.statistics..Note..3.","Dim..Household.income.statistics..3...Member.ID...2...Median.total.income.of.households....","Dim..Household.income.statistics..3...Member.ID...3...Median.after.tax.income.of.households...."
"500","185.1",10,2016,9330185.1,2,4.1,100,933018510,"Non-census-family households",11,NA,"260","37547","34112"
"501","185.1",10,2016,9330185.1,2,4.1,100,933018510,"One-census-family households without additional persons",3,NA,"810","59776","54528"
"502","185.1",10,2016,9330185.1,2,4.1,100,933018510,"Census family households",2,NA,"1235","73344","66624"
"503","185.1",10,2016,9330185.1,2,4.1,100,933018510,"With a female lone parent",9,NA,"115","38272","37184"
"504","185.1",10,2016,9330185.1,2,4.1,100,933018510,"With a male lone parent",8,NA,"25","48256","43904"
"505","185.1",10,2016,9330185.1,2,4.1,100,933018510,"One lone-parent census family without other persons in the household",7,NA,"145","39296","38272"
"506","185.1",10,2016,9330185.1,2,4.1,100,933018510,"One couple census family without other persons in the household",4,NA,"665","63104","56704"
"507","185.11",13,2016,9330185.11,2,3.7,0,933018511,"Other census family households",10,2,"530","105920","96512"
"508","185.11",13,2016,9330185.11,2,3.7,0,933018511,"With children",6,NA,"700","72128","65459"
"509","185.11",13,2016,9330185.11,2,3.7,0,933018511,"One-census-family households without additional persons",3,NA,"1280","63680","57131"
"510","185.11",13,2016,9330185.11,2,3.7,0,933018511,"Total - Household type including census family structure",1,1,"2365","64224","57408"
"511","185.11",13,2016,9330185.11,2,3.7,0,933018511,"Without children",5,NA,"335","59072","53632"
"512","185.11",13,2016,9330185.11,2,3.7,0,933018511,"One couple census family without other persons in the household",4,NA,"1035","68949","62208"
"513","185.11",13,2016,9330185.11,2,3.7,0,933018511,"One lone-parent census family without other persons in the household",7,NA,"240","43648","40811"
"514","185.11",13,2016,9330185.11,2,3.7,0,933018511,"Non-census-family households",11,NA,"560","31616","28224"
"515","185.11",13,2016,9330185.11,2,3.7,0,933018511,"With a female lone parent",9,NA,"205","39552","38144"
"516","185.11",13,2016,9330185.11,2,3.7,0,933018511,"Census family households",2,NA,"1805","77056","68446"
"517","185.11",13,2016,9330185.11,2,3.7,0,933018511,"With a male lone parent",8,NA,"30","61824","54912"
"518","185.12",2,2016,9330185.12,2,3.6,0,933018512,"One-census-family households without additional persons",3,NA,"995","81715","71765"
"519","185.12",2,2016,9330185.12,2,3.6,0,933018512,"With children",6,NA,"640","88405","78848"
"520","185.12",2,2016,9330185.12,2,3.6,0,933018512,"One couple census family without other persons in the household",4,NA,"880","85029","74816"
"521","185.12",2,2016,9330185.12,2,3.6,0,933018512,"Without children",5,NA,"235","78400","67328"
"522","185.12",2,2016,9330185.12,2,3.6,0,933018512,"Non-census-family households",11,NA,"225","36224","33067"
"523","185.12",2,2016,9330185.12,2,3.6,0,933018512,"One lone-parent census family without other persons in the household",7,NA,"120","58752","52352"
"524","185.12",2,2016,9330185.12,2,3.6,0,933018512,"Total - Household type including census family structure",1,1,"1730","84896","76448"
"525","185.12",2,2016,9330185.12,2,3.6,0,933018512,"With a female lone parent",9,NA,"100","54400","51072"
"526","185.12",2,2016,9330185.12,2,3.6,0,933018512,"Other census family households",10,2,"510","111616","101376"
"527","185.12",2,2016,9330185.12,2,3.6,0,933018512,"Census family households",2,NA,"1505","92672","82432"
"528","185.12",2,2016,9330185.12,2,3.6,0,933018512,"With a male lone parent",8,NA,"25","69376","54912"
"529","185.15",5,2016,9330185.15,2,4.6,100,933018515,"One-census-family households without additional persons",3,NA,"805","64333","57728"
"530","185.15",5,2016,9330185.15,2,4.6,100,933018515,"Total - Household type including census family structure",1,1,"1610","69146","61632"
"531","185.15",5,2016,9330185.15,2,4.6,100,933018515,"One couple census family without other persons in the household",4,NA,"695","66867","59776"
"532","185.15",5,2016,9330185.15,2,4.6,100,933018515,"Non-census-family households",11,NA,"335","36736","32320"
"533","185.15",5,2016,9330185.15,2,4.6,100,933018515,"With children",6,NA,"485","69581","63040"
"534","185.15",5,2016,9330185.15,2,4.6,100,933018515,"One lone-parent census family without other persons in the household",7,NA,"105","44416","41088"
"535","185.15",5,2016,9330185.15,2,4.6,100,933018515,"With a female lone parent",9,NA,"95","43648","40960"
"536","185.15",5,2016,9330185.15,2,4.6,100,933018515,"Without children",5,NA,"215","58688","51669"
"537","185.15",5,2016,9330185.15,2,4.6,100,933018515,"Census family households",2,NA,"1280","80000","70592"
"538","185.15",5,2016,9330185.15,2,4.6,100,933018515,"With a male lone parent",8,NA,"15","0","0"
"539","185.15",5,2016,9330185.15,2,4.6,100,933018515,"Other census family households",10,2,"470","104576","95936"
"540","185.16",13,2016,9330185.16,2,4.6,100,933018516,"With a female lone parent",9,NA,"60","39936","39296"
"541","185.16",13,2016,9330185.16,2,4.6,100,933018516,"One-census-family households without additional persons",3,NA,"635","68437","60544"
"542","185.16",13,2016,9330185.16,2,4.6,100,933018516,"Without children",5,NA,"130","52608","47616"
"543","185.16",13,2016,9330185.16,2,4.6,100,933018516,"Census family households",2,NA,"1050","82517","74268"
"544","185.16",13,2016,9330185.16,2,4.6,100,933018516,"Total - Household type including census family structure",1,1,"1265","75154","67610"
"545","185.16",13,2016,9330185.16,2,4.6,100,933018516,"Other census family households",10,2,"415","106445","97749"
"546","185.16",13,2016,9330185.16,2,4.6,100,933018516,"With children",6,NA,"440","75456","67456"
"547","185.16",13,2016,9330185.16,2,4.6,100,933018516,"With a male lone parent",8,NA,"15","0","0"
"548","185.16",13,2016,9330185.16,2,4.6,100,933018516,"One couple census family without other persons in the household",4,NA,"570","70400","63531"
"549","185.16",13,2016,9330185.16,2,4.6,100,933018516,"Non-census-family households",11,NA,"210","31488","29952"
"550","185.16",13,2016,9330185.16,2,4.6,100,933018516,"One lone-parent census family without other persons in the household",7,NA,"65","43136","40576"
"551","186.01",15,2016,9330186.01,2,4.2,100,933018601,"One-census-family households without additional persons",3,NA,"1190","81408","71168"
"552","186.01",15,2016,9330186.01,2,4.2,100,933018601,"Non-census-family households",11,NA,"600","37440","34637"
"553","186.01",15,2016,9330186.01,2,4.2,100,933018601,"Total - Household type including census family structure",1,1,"2300","76325","67733"
"554","186.01",15,2016,9330186.01,2,4.2,100,933018601,"With a female lone parent",9,NA,"135","37760","35040"
"555","186.01",15,2016,9330186.01,2,4.2,100,933018601,"Census family households",2,NA,"1705","92331","82489"
"556","186.01",15,2016,9330186.01,2,4.2,100,933018601,"One lone-parent census family without other persons in the household",7,NA,"175","42880","40768"
"557","186.01",15,2016,9330186.01,2,4.2,100,933018601,"Other census family households",10,2,"510","120320","108237"
"558","186.01",15,2016,9330186.01,2,4.2,100,933018601,"With children",6,NA,"680","93248","81792"
"559","186.01",15,2016,9330186.01,2,4.2,100,933018601,"With a male lone parent",8,NA,"40","54528","48384"
"560","186.01",15,2016,9330186.01,2,4.2,100,933018601,"Without children",5,NA,"340","73472","65088"
"561","186.01",15,2016,9330186.01,2,4.2,100,933018601,"One couple census family without other persons in the household",4,NA,"1015","86886","76339"
"562","186.02",17,2016,9330186.02,2,4.2,100,933018602,"With a female lone parent",9,NA,"145","50432","45952"
"563","186.02",17,2016,9330186.02,2,4.2,100,933018602,"Total - Household type including census family structure",1,1,"1960","70016","62566"
"564","186.02",17,2016,9330186.02,2,4.2,100,933018602,"Other census family households",10,2,"400","108800","96973"
"565","186.02",17,2016,9330186.02,2,4.2,100,933018602,"With a male lone parent",8,NA,"30","48640","45824"
"566","186.02",17,2016,9330186.02,2,4.2,100,933018602,"Census family households",2,NA,"1395","87091","77312"
"567","186.02",17,2016,9330186.02,2,4.2,100,933018602,"Non-census-family households",11,NA,"570","34816","31168"
"568","186.02",17,2016,9330186.02,2,4.2,100,933018602,"One couple census family without other persons in the household",4,NA,"815","83456","73801"
"569","186.02",17,2016,9330186.02,2,4.2,100,933018602,"One lone-parent census family without other persons in the household",7,NA,"180","50048","45952"
"570","186.02",17,2016,9330186.02,2,4.2,100,933018602,"One-census-family households without additional persons",3,NA,"995","77483","68096"
"571","186.02",17,2016,9330186.02,2,4.2,100,933018602,"Without children",5,NA,"305","72128","62592"
"572","186.02",17,2016,9330186.02,2,4.2,100,933018602,"With children",6,NA,"510","91776","80933"
"573","186.05",13,2016,9330186.05,2,3.7,100,933018605,"One lone-parent census family without other persons in the household",7,NA,"225","46720","42880"
"574","186.05",13,2016,9330186.05,2,3.7,100,933018605,"One-census-family households without additional persons",3,NA,"1220","67218","60058"
"575","186.05",13,2016,9330186.05,2,3.7,100,933018605,"With children",6,NA,"690","77056","67986"
"576","186.05",13,2016,9330186.05,2,3.7,100,933018605,"Without children",5,NA,"305","58176","51072"
"577","186.05",13,2016,9330186.05,2,3.7,100,933018605,"Total - Household type including census family structure",1,1,"2245","67170","59925"
"578","186.05",13,2016,9330186.05,2,3.7,100,933018605,"With a male lone parent",8,NA,"50","50304","43712"
"579","186.05",13,2016,9330186.05,2,3.7,100,933018605,"With a female lone parent",9,NA,"175","45696","42432"
"580","186.05",13,2016,9330186.05,2,3.7,100,933018605,"Census family households",2,NA,"1735","77938","69530"
"581","186.05",13,2016,9330186.05,2,3.7,100,933018605,"Other census family households",10,2,"515","108032","97792"
"582","186.05",13,2016,9330186.05,2,3.7,100,933018605,"Non-census-family households",11,NA,"515","36032","32928"
"583","186.05",13,2016,9330186.05,2,3.7,100,933018605,"One couple census family without other persons in the household",4,NA,"995","71552","64320"
"584","186.06",2,2016,9330186.06,2,3,100,933018606,"One lone-parent census family without other persons in the household",7,NA,"85","46208","40704"
"585","186.06",2,2016,9330186.06,2,3,100,933018606,"With a male lone parent",8,NA,"15","0","0"
"586","186.06",2,2016,9330186.06,2,3,100,933018606,"One-census-family households without additional persons",3,NA,"580","66304","59392"
"587","186.06",2,2016,9330186.06,2,3,100,933018606,"With a female lone parent",9,NA,"75","42880","39808"
"588","186.06",2,2016,9330186.06,2,3,100,933018606,"Non-census-family households",11,NA,"185","29632","26560"
"589","186.06",2,2016,9330186.06,2,3,100,933018606,"Without children",5,NA,"115","49536","44736"
"590","186.06",2,2016,9330186.06,2,3,100,933018606,"One couple census family without other persons in the household",4,NA,"495","71373","63872"
"591","186.06",2,2016,9330186.06,2,3,100,933018606,"Census family households",2,NA,"910","82560","74304"
"592","186.06",2,2016,9330186.06,2,3,100,933018606,"With children",6,NA,"375","76237","70400"
"593","186.06",2,2016,9330186.06,2,3,100,933018606,"Other census family households",10,2,"330","110336","100992"
"594","186.06",2,2016,9330186.06,2,3,100,933018606,"Total - Household type including census family structure",1,1,"1095","73600","66048"
"595","186.08",3,2016,9330186.08,2,6,100,933018608,"With a female lone parent",9,NA,"165","51840","47744"
"596","186.08",3,2016,9330186.08,2,6,100,933018608,"Non-census-family households",11,NA,"390","33493","30432"
"597","186.08",3,2016,9330186.08,2,6,100,933018608,"Census family households",2,NA,"1535","82842","73882"
"598","186.08",3,2016,9330186.08,2,6,100,933018608,"One-census-family households without additional persons",3,NA,"1065","71296","63531"
"599","186.08",3,2016,9330186.08,2,6,100,933018608,"One lone-parent census family without other persons in the household",7,NA,"200","53376","48384"
"600","186.08",3,2016,9330186.08,2,6,100,933018608,"Other census family households",10,2,"465","105344","95795"
"601","186.08",3,2016,9330186.08,2,6,100,933018608,"With a male lone parent",8,NA,"35","57408","49195"
"602","186.08",3,2016,9330186.08,2,6,100,933018608,"One couple census family without other persons in the household",4,NA,"865","76601","66987"
"603","186.08",3,2016,9330186.08,2,6,100,933018608,"Total - Household type including census family structure",1,1,"1925","71145","63851"
"604","186.08",3,2016,9330186.08,2,6,100,933018608,"Without children",5,NA,"250","59840","55680"
"605","186.08",3,2016,9330186.08,2,6,100,933018608,"With children",6,NA,"610","83968","74411"
"606","187.03",9,2016,9330187.03,2,3.4,0,933018703,"One-census-family households without additional persons",3,NA,"1300","81600","71603"
"607","187.03",9,2016,9330187.03,2,3.4,0,933018703,"Other census family households",10,2,"540","119168","105899"
"608","187.03",9,2016,9330187.03,2,3.4,0,933018703,"Total - Household type including census family structure",1,1,"2260","80235","71328"
"609","187.03",9,2016,9330187.03,2,3.4,0,933018703,"Census family households",2,NA,"1840","92288","81115"
"610","187.03",9,2016,9330187.03,2,3.4,0,933018703,"With a male lone parent",8,NA,"50","61632","53888"
"611","187.03",9,2016,9330187.03,2,3.4,0,933018703,"With children",6,NA,"745","94464","82091"
"612","187.03",9,2016,9330187.03,2,3.4,0,933018703,"Non-census-family households",11,NA,"420","33280","29440"
"613","187.03",9,2016,9330187.03,2,3.4,0,933018703,"One couple census family without other persons in the household",4,NA,"1115","88256","76757"
"614","187.03",9,2016,9330187.03,2,3.4,0,933018703,"With a female lone parent",9,NA,"135","52139","48256"
"615","187.03",9,2016,9330187.03,2,3.4,0,933018703,"One lone-parent census family without other persons in the household",7,NA,"190","53632","49376"
"616","187.03",9,2016,9330187.03,2,3.4,0,933018703,"Without children",5,NA,"370","75776","67072"
"617","187.04",2,2016,9330187.04,2,9.8,100,933018704,"One couple census family without other persons in the household",4,NA,"210","76032","67328"
"618","187.04",2,2016,9330187.04,2,9.8,100,933018704,"With a male lone parent",8,NA,"5","0","0"
"619","187.04",2,2016,9330187.04,2,9.8,100,933018704,"One-census-family households without additional persons",3,NA,"245","73856","65664"
"620","187.04",2,2016,9330187.04,2,9.8,100,933018704,"Total - Household type including census family structure",1,1,"435","79744","71360"
"621","187.04",2,2016,9330187.04,2,9.8,100,933018704,"Without children",5,NA,"70","62336","54656"
"622","187.04",2,2016,9330187.04,2,9.8,100,933018704,"Non-census-family households",11,NA,"70","37632","34048"
"623","187.04",2,2016,9330187.04,2,9.8,100,933018704,"One lone-parent census family without other persons in the household",7,NA,"35","49280","45184"
"624","187.04",2,2016,9330187.04,2,9.8,100,933018704,"With a female lone parent",9,NA,"35","46208","44416"
"625","187.04",2,2016,9330187.04,2,9.8,100,933018704,"Other census family households",10,2,"115","121856","108032"
"626","187.04",2,2016,9330187.04,2,9.8,100,933018704,"With children",6,NA,"140","86784","76032"
"627","187.04",2,2016,9330187.04,2,9.8,100,933018704,"Census family households",2,NA,"360","90752","79232"
"628","187.05",18,2016,9330187.05,2,4.9,100,933018705,"One couple census family without other persons in the household",4,NA,"835","72755","65120"
"629","187.05",18,2016,9330187.05,2,4.9,100,933018705,"One-census-family households without additional persons",3,NA,"995","67285","60736"
"630","187.05",18,2016,9330187.05,2,4.9,100,933018705,"One lone-parent census family without other persons in the household",7,NA,"155","41088","40277"
"631","187.05",18,2016,9330187.05,2,4.9,100,933018705,"Census family households",2,NA,"1610","86170","76512"
"632","187.05",18,2016,9330187.05,2,4.9,100,933018705,"With children",6,NA,"600","79232","70272"
"633","187.05",18,2016,9330187.05,2,4.9,100,933018705,"Total - Household type including census family structure",1,1,"1950","75959","67621"
"634","187.05",18,2016,9330187.05,2,4.9,100,933018705,"Without children",5,NA,"235","60160","54400"
"635","187.05",18,2016,9330187.05,2,4.9,100,933018705,"With a male lone parent",8,NA,"25","56960","49536"
"636","187.05",18,2016,9330187.05,2,4.9,100,933018705,"Non-census-family households",11,NA,"340","30656","28224"
"637","187.05",18,2016,9330187.05,2,4.9,100,933018705,"Other census family households",10,2,"620","114005","103168"
"638","187.05",18,2016,9330187.05,2,4.9,100,933018705,"With a female lone parent",9,NA,"140","40064","37760"
"639","187.06",17,2016,9330187.06,2,4.5,0,933018706,"Non-census-family households",11,NA,"415","35840","31872"
"640","187.06",17,2016,9330187.06,2,4.5,0,933018706,"With a female lone parent",9,NA,"115","42368","39040"
"641","187.06",17,2016,9330187.06,2,4.5,0,933018706,"Without children",5,NA,"390","69120","62976"
"642","187.06",17,2016,9330187.06,2,4.5,0,933018706,"Total - Household type including census family structure",1,1,"2065","81152","72416"
"643","187.06",17,2016,9330187.06,2,4.5,0,933018706,"With a male lone parent",8,NA,"30","70144","65664"
"644","187.06",17,2016,9330187.06,2,4.5,0,933018706,"One-census-family households without additional persons",3,NA,"1250","87859","76516"
"645","187.06",17,2016,9330187.06,2,4.5,0,933018706,"One lone-parent census family without other persons in the household",7,NA,"145","49024","44928"
"646","187.06",17,2016,9330187.06,2,4.5,0,933018706,"With children",6,NA,"715","107776","93798"
"647","187.06",17,2016,9330187.06,2,4.5,0,933018706,"Census family households",2,NA,"1650","95927","84894"
"648","187.06",17,2016,9330187.06,2,4.5,0,933018706,"Other census family households",10,2,"400","126400","111462"
"649","187.06",17,2016,9330187.06,2,4.5,0,933018706,"One couple census family without other persons in the household",4,NA,"1110","93639","81920"
"650","187.07",8,2016,9330187.07,2,3.7,0,933018707,"With a male lone parent",8,NA,"10","0","0"
"651","187.07",8,2016,9330187.07,2,3.7,0,933018707,"With children",6,NA,"240","130304","111872"
"652","187.07",8,2016,9330187.07,2,3.7,0,933018707,"Other census family households",10,2,"125","144725","126976"
"653","187.07",8,2016,9330187.07,2,3.7,0,933018707,"One lone-parent census family without other persons in the household",7,NA,"40","49664","46208"
"654","187.07",8,2016,9330187.07,2,3.7,0,933018707,"With a female lone parent",9,NA,"35","33664","33664"
"655","187.07",8,2016,9330187.07,2,3.7,0,933018707,"One-census-family households without additional persons",3,NA,"385","113792","94976"
"656","187.07",8,2016,9330187.07,2,3.7,0,933018707,"Non-census-family households",11,NA,"65","37248","32768"
"657","187.07",8,2016,9330187.07,2,3.7,0,933018707,"Census family households",2,NA,"515","122560","107136"
"658","187.07",8,2016,9330187.07,2,3.7,0,933018707,"Total - Household type including census family structure",1,1,"575","112384","95104"
"659","187.07",8,2016,9330187.07,2,3.7,0,933018707,"One couple census family without other persons in the household",4,NA,"350","119040","100736"
"660","187.07",8,2016,9330187.07,2,3.7,0,933018707,"Without children",5,NA,"105","88704","76544"
"661","188.01",4,2016,9330188.01,2,1.9,0,933018801,"Other census family households",10,2,"145","152576","134656"
"662","188.01",4,2016,9330188.01,2,1.9,0,933018801,"Census family households",2,NA,"790","106240","92736"
"663","188.01",4,2016,9330188.01,2,1.9,0,933018801,"Non-census-family households",11,NA,"85","44416","38272"
"664","188.01",4,2016,9330188.01,2,1.9,0,933018801,"Total - Household type including census family structure",1,1,"875","99584","87552"
"665","188.01",4,2016,9330188.01,2,1.9,0,933018801,"One lone-parent census family without other persons in the household",7,NA,"65","53248","48640"
"666","188.01",4,2016,9330188.01,2,1.9,0,933018801,"One-census-family households without additional persons",3,NA,"645","99648","87808"
"667","188.01",4,2016,9330188.01,2,1.9,0,933018801,"With a female lone parent",9,NA,"55","52096","47488"
"668","188.01",4,2016,9330188.01,2,1.9,0,933018801,"With children",6,NA,"440","108544","94208"
"669","188.01",4,2016,9330188.01,2,1.9,0,933018801,"One couple census family without other persons in the household",4,NA,"585","105088","91831"
"670","188.01",4,2016,9330188.01,2,1.9,0,933018801,"With a male lone parent",8,NA,"15","0","0"
"671","188.01",4,2016,9330188.01,2,1.9,0,933018801,"Without children",5,NA,"145","84864","73472"
"672","188.04",6,2016,9330188.04,2,3.5,0,933018804,"Census family households",2,NA,"975","105536","90837"
"673","188.04",6,2016,9330188.04,2,3.5,0,933018804,"Total - Household type including census family structure",1,1,"1160","88320","77397"
"674","188.04",6,2016,9330188.04,2,3.5,0,933018804,"Without children",5,NA,"195","82176","70315"
"675","188.04",6,2016,9330188.04,2,3.5,0,933018804,"One couple census family without other persons in the household",4,NA,"640","100864","86016"
"676","188.04",6,2016,9330188.04,2,3.5,0,933018804,"With a male lone parent",8,NA,"20","0","0"
"677","188.04",6,2016,9330188.04,2,3.5,0,933018804,"One-census-family households without additional persons",3,NA,"730","89856","80213"
"678","188.04",6,2016,9330188.04,2,3.5,0,933018804,"One lone-parent census family without other persons in the household",7,NA,"85","54400","47616"
"679","188.04",6,2016,9330188.04,2,3.5,0,933018804,"With children",6,NA,"440","108544","93440"
"680","188.04",6,2016,9330188.04,2,3.5,0,933018804,"Non-census-family households",11,NA,"190","37888","33536"
"681","188.04",6,2016,9330188.04,2,3.5,0,933018804,"Other census family households",10,2,"240","134912","119381"
"682","188.04",6,2016,9330188.04,2,3.5,0,933018804,"With a female lone parent",9,NA,"70","51584","47488"
"683","188.05",2,2016,9330188.05,2,1.9,0,933018805,"With children",6,NA,"325","125184","108416"
"684","188.05",2,2016,9330188.05,2,1.9,0,933018805,"One couple census family without other persons in the household",4,NA,"475","111872","96000"
"685","188.05",2,2016,9330188.05,2,1.9,0,933018805,"Without children",5,NA,"155","93312","81792"
"686","188.05",2,2016,9330188.05,2,1.9,0,933018805,"With a male lone parent",8,NA,"15","0","0"
"687","188.05",2,2016,9330188.05,2,1.9,0,933018805,"One-census-family households without additional persons",3,NA,"545","105472","91648"
"688","188.05",2,2016,9330188.05,2,1.9,0,933018805,"Census family households",2,NA,"695","114347","98816"
"689","188.05",2,2016,9330188.05,2,1.9,0,933018805,"Non-census-family households",11,NA,"85","37504","34688"
"690","188.05",2,2016,9330188.05,2,1.9,0,933018805,"One lone-parent census family without other persons in the household",7,NA,"70","38272","35584"
"691","188.05",2,2016,9330188.05,2,1.9,0,933018805,"Other census family households",10,2,"150","156672","137216"
"692","188.05",2,2016,9330188.05,2,1.9,0,933018805,"Total - Household type including census family structure",1,1,"785","106138","92416"
"693","188.05",2,2016,9330188.05,2,1.9,0,933018805,"With a female lone parent",9,NA,"55","36608","35584"
"694","189.03",1,2016,9330189.03,2,4.6,0,933018903,"Census family households",2,NA,"885","97894","84608"
"695","189.03",1,2016,9330189.03,2,4.6,0,933018903,"Without children",5,NA,"215","80128","68864"
"696","189.03",1,2016,9330189.03,2,4.6,0,933018903,"Total - Household type including census family structure",1,1,"1100","86682","75622"
"697","189.03",1,2016,9330189.03,2,4.6,0,933018903,"One-census-family households without additional persons",3,NA,"695","91246","78899"
"698","189.03",1,2016,9330189.03,2,4.6,0,933018903,"One couple census family without other persons in the household",4,NA,"600","96384","82752"
"699","189.03",1,2016,9330189.03,2,4.6,0,933018903,"With children",6,NA,"385","104294","88875"
"700","189.03",1,2016,9330189.03,2,4.6,0,933018903,"Other census family households",10,2,"180","126592","111744"
"701","189.03",1,2016,9330189.03,2,4.6,0,933018903,"Non-census-family households",11,NA,"215","44757","39296"
"702","189.03",1,2016,9330189.03,2,4.6,0,933018903,"With a male lone parent",8,NA,"20","94720","77824"
"703","189.03",1,2016,9330189.03,2,4.6,0,933018903,"With a female lone parent",9,NA,"75","50944","47232"
"704","189.03",1,2016,9330189.03,2,4.6,0,933018903,"One lone-parent census family without other persons in the household",7,NA,"95","54528","48768"
"705","189.05",8,2016,9330189.05,2,3.2,0,933018905,"With children",6,NA,"795","77952","68949"
"706","189.05",8,2016,9330189.05,2,3.2,0,933018905,"One-census-family households without additional persons",3,NA,"1945","63974","57614"
"707","189.05",8,2016,9330189.05,2,3.2,0,933018905,"Total - Household type including census family structure",1,1,"3535","53632","47962"
"708","189.05",8,2016,9330189.05,2,3.2,0,933018905,"Census family households",2,NA,"2205","67507","60656"
"709","189.05",8,2016,9330189.05,2,3.2,0,933018905,"One couple census family without other persons in the household",4,NA,"1605","69518","61824"
"710","189.05",8,2016,9330189.05,2,3.2,0,933018905,"Without children",5,NA,"805","61376","54848"
"711","189.05",8,2016,9330189.05,2,3.2,0,933018905,"With a female lone parent",9,NA,"285","46144","42795"
"712","189.05",8,2016,9330189.05,2,3.2,0,933018905,"One lone-parent census family without other persons in the household",7,NA,"345","49056","44160"
"713","189.05",8,2016,9330189.05,2,3.2,0,933018905,"With a male lone parent",8,NA,"55","64000","55296"
"714","189.05",8,2016,9330189.05,2,3.2,0,933018905,"Non-census-family households",11,NA,"1330","35072","31552"
"715","189.05",8,2016,9330189.05,2,3.2,0,933018905,"Other census family households",10,2,"255","92160","84480"
"716","189.06",7,2016,9330189.06,2,4.4,100,933018906,"With a male lone parent",8,NA,"25","76288","65536"
"717","189.06",7,2016,9330189.06,2,4.4,100,933018906,"With children",6,NA,"345","85675","75093"
"718","189.06",7,2016,9330189.06,2,4.4,100,933018906,"One-census-family households without additional persons",3,NA,"625","75418","66432"
"719","189.06",7,2016,9330189.06,2,4.4,100,933018906,"Total - Household type including census family structure",1,1,"1015","72141","63776"
"720","189.06",7,2016,9330189.06,2,4.4,100,933018906,"Census family households",2,NA,"800","82330","72448"
"721","189.06",7,2016,9330189.06,2,4.4,100,933018906,"Non-census-family households",11,NA,"215","37845","33920"
"722","189.06",7,2016,9330189.06,2,4.4,100,933018906,"One couple census family without other persons in the household",4,NA,"515","80128","70485"
"723","189.06",7,2016,9330189.06,2,4.4,100,933018906,"Without children",5,NA,"175","68096","61696"
"724","189.06",7,2016,9330189.06,2,4.4,100,933018906,"One lone-parent census family without other persons in the household",7,NA,"105","48768","45184"
"725","189.06",7,2016,9330189.06,2,4.4,100,933018906,"With a female lone parent",9,NA,"85","42880","40064"
"726","189.06",7,2016,9330189.06,2,4.4,100,933018906,"Other census family households",10,2,"180","106624","95616"
"727","189.07",4,2016,9330189.07,2,4,100,933018907,"Non-census-family households",11,NA,"365","43989","38208"
"728","189.07",4,2016,9330189.07,2,4,100,933018907,"One couple census family without other persons in the household",4,NA,"635","81152","71095"
"729","189.07",4,2016,9330189.07,2,4,100,933018907,"Census family households",2,NA,"900","78738","69845"
"730","189.07",4,2016,9330189.07,2,4,100,933018907,"One lone-parent census family without other persons in the household",7,NA,"145","49792","45440"
"731","189.07",4,2016,9330189.07,2,4,100,933018907,"With a male lone parent",8,NA,"25","62208","52864"
"732","189.07",4,2016,9330189.07,2,4,100,933018907,"Without children",5,NA,"240","64960","58496"
"733","189.07",4,2016,9330189.07,2,4,100,933018907,"With children",6,NA,"390","88000","78272"
"734","189.07",4,2016,9330189.07,2,4,100,933018907,"Total - Household type including census family structure",1,1,"1270","64832","57472"
"735","189.07",4,2016,9330189.07,2,4,100,933018907,"One-census-family households without additional persons",3,NA,"780","74944","66202"
"736","189.07",4,2016,9330189.07,2,4,100,933018907,"With a female lone parent",9,NA,"120","48000","45120"
"737","189.07",4,2016,9330189.07,2,4,100,933018907,"Other census family households",10,2,"120","105216","94464"
"738","189.08",3,2016,9330189.08,2,6.5,100,933018908,"With a female lone parent",9,NA,"375","38912","36352"
"739","189.08",3,2016,9330189.08,2,6.5,100,933018908,"Total - Household type including census family structure",1,1,"2830","44709","41011"
"740","189.08",3,2016,9330189.08,2,6.5,100,933018908,"One lone-parent census family without other persons in the household",7,NA,"440","39168","36544"
"741","189.08",3,2016,9330189.08,2,6.5,100,933018908,"With a male lone parent",8,NA,"65","42112","39168"
"742","189.08",3,2016,9330189.08,2,6.5,100,933018908,"Census family households",2,NA,"1825","51612","47927"
"743","189.08",3,2016,9330189.08,2,6.5,100,933018908,"Non-census-family households",11,NA,"1005","33971","30768"
"744","189.08",3,2016,9330189.08,2,6.5,100,933018908,"Other census family households",10,2,"170","72960","66560"
"745","189.08",3,2016,9330189.08,2,6.5,100,933018908,"Without children",5,NA,"440","50880","45952"
"746","189.08",3,2016,9330189.08,2,6.5,100,933018908,"With children",6,NA,"770","59776","54848"
"747","189.08",3,2016,9330189.08,2,6.5,100,933018908,"One-census-family households without additional persons",3,NA,"1650","50105","46157"
"748","189.08",3,2016,9330189.08,2,6.5,100,933018908,"One couple census family without other persons in the household",4,NA,"1215","56755","52032"
"749","189.09",1,2016,9330189.09,2,3.4,0,933018909,"Census family households",2,NA,"1165","95232","83008"
"750","189.09",1,2016,9330189.09,2,3.4,0,933018909,"One couple census family without other persons in the household",4,NA,"805","93824","81707"
"751","189.09",1,2016,9330189.09,2,3.4,0,933018909,"One lone-parent census family without other persons in the household",7,NA,"105","50048","45440"
"752","189.09",1,2016,9330189.09,2,3.4,0,933018909,"Without children",5,NA,"265","71680","64512"
