"","PostCode","ID..","X","CDuid","SAC","FED96uid","FSA","DAuid","Block","Lat","Long","SLI","PR","CSD","CSDname","CSDtype","CCS","SACtype","CTname","ER","DPL","UARA","UARAtype","Rep_Point","PCtype","Comm_Name","DMT","H_DMT","Birth_Date","Ref_Date","FED96name","SACname","CDname"
"523","V3T3R3",120,56086,5915,933,59025,"V3T",59152229,2,49.17998,-122.857906,1,59,4,"Surrey","C",4,1,191.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"524","V3T3V2",121,55627,5915,933,59025,"V3T",59152200,1,49.191463,-122.856729,1,59,4,"Surrey","C",4,1,191.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"525","V3T3Y5",122,84460,5915,933,59025,"V3T",59152202,5,49.185908,-122.853801,1,59,4,"Surrey","C",4,1,191.04,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"526","V3T4J3",123,108364,5915,933,59025,"V3T",59151950,3,49.180044,-122.841941,1,59,4,"Surrey","C",4,1,190.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"527","V3T4K7",124,82016,5915,933,59025,"V3T",59151932,4,49.196257,-122.839729,1,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"528","V3T4L3",125,82387,5915,933,59025,"V3T",59151933,1,49.196266,-122.838246,0,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"529","V3T4L3",125,54686,5915,933,59025,"V3T",59151933,2,49.19437,-122.838302,1,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"530","V3T4L8",126,55056,5915,933,59025,"V3T",59151933,2,49.19549,-122.837107,1,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"531","V3T4T8",127,83927,5915,933,59025,"V3T",59151944,6,49.191375,-122.824321,1,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"532","V3T4T9",128,81741,5915,933,59025,"V3T",59151942,4,49.187301,-122.823269,1,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"533","V3T4T9",128,55498,5915,933,59025,"V3T",59151942,4,49.185525,-122.823282,0,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"534","V3T4V2",129,54773,5915,933,59025,"V3T",59151944,6,49.188908,-122.82325,0,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"535","V3T4V2",129,84296,5915,933,59025,"V3T",59151944,6,49.191475,-122.823241,1,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"536","V3T4W3",130,82153,5915,933,59025,"V3T",59151932,0,49.196252,-122.842473,1,59,4,"Surrey","C",4,1,190.03,20,9959,0,0,3,5,"SURREY","J","J",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"537","V3T4X9",131,81077,5915,933,59025,"V3T",59151945,2,49.190384,-122.834135,1,59,4,"Surrey","C",4,1,190.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"538","V3T5H6",132,143130,5915,933,59025,"V3T",59152205,2,49.181392,-122.845698,1,59,4,"Surrey","C",4,1,191.04,20,9959,973,1,1,1,"SURREY","B","B",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"539","V3T5J7",133,83443,5915,933,59025,"V3T",59152203,4,49.189097,-122.853106,1,59,4,"Surrey","C",4,1,191.04,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"540","V3V1V8",135,79750,5915,933,59025,"V3V",59152186,6,49.177539,-122.907411,0,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"541","V3V1V8",135,80844,5915,933,59025,"V3V",59152186,5,49.177545,-122.904167,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"542","V3V2C6",136,110082,5915,933,59025,"V3V",59152181,4,49.17907,-122.888137,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"543","V3V2C9",137,81656,5915,933,59025,"V3V",59152178,4,49.17908,-122.884714,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"544","V3V2N8",138,80655,5915,933,59025,"V3V",59152191,1,49.182961,-122.879695,1,59,4,"Surrey","C",4,1,186.02,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"545","V3V2S4",139,139733,5915,933,59025,"V3V",59152186,6,49.178471,-122.908766,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"546","V3V2V3",140,81799,5915,933,59025,"V3V",59152186,1,49.18326,-122.903099,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"547","V3V3A2",141,82587,5915,933,59025,"V3V",59152190,1,49.18713,-122.883426,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"548","V3V4N7",142,84313,5915,933,59025,"V3V",59152179,3,49.179662,-122.88214,1,59,4,"Surrey","C",4,1,186.01,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"549","V3V5N9",143,51505,5915,933,59025,"V3V",59152213,1,49.176781,-122.861705,1,59,4,"Surrey","C",4,1,186.08,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"550","V3V5Y4",144,80017,5915,933,59025,"V3V",59151953,3,49.174687,-122.836078,1,59,4,"Surrey","C",4,1,187.04,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"551","V3V6B9",145,82329,5915,933,59025,"V3V",59152177,2,49.173731,-122.887611,1,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"552","V3V6C3",146,139195,5915,933,59025,"V3V",59152216,1,49.174794,-122.867965,1,59,4,"Surrey","C",4,1,186.08,20,9959,973,1,1,1,"SURREY","B","B",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"553","V3V6G1",147,81626,5915,933,59025,"V3V",59152234,5,49.169601,-122.869077,1,59,4,"Surrey","C",4,1,186.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"554","V3V6L8",148,84473,5915,933,59025,"V3V",59151959,2,49.164562,-122.839756,1,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"555","V3V6L8",148,58351,5915,933,59025,"V3V",59151959,2,49.164563,-122.84003,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"556","V3V6N4",149,84974,5915,933,59025,"V3V",59152220,2,49.171451,-122.874605,1,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"557","V3V6N4",149,84975,5915,933,59025,"V3V",59152220,2,49.17163,-122.874596,0,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"558","V3V7J5",150,143126,5915,933,59025,"V3V",59152210,2,49.17298,-122.852097,1,59,4,"Surrey","C",4,1,186.08,20,9959,973,1,1,1,"SURREY","A","A",19830501,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"559","V3V7J5",150,83351,5915,933,59025,"V3V",59152222,2,49.173088,-122.878592,0,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830501,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"560","V3V7K8",151,109253,5915,933,59025,"V3V",59152175,4,49.17121,-122.887312,0,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830701,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"561","V3V7K8",151,110344,5915,933,59025,"V3V",59152175,4,49.172163,-122.887292,1,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19830701,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"562","V3V7T3",152,83159,5915,933,59025,"V3V",59151997,1,49.166422,-122.831134,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"563","V3V7T3",152,83161,5915,933,59025,"V3V",59151997,2,49.164627,-122.831009,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"564","V3V7T3",152,83157,5915,933,59025,"V3V",59151996,1,49.164638,-122.830735,1,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"565","V3V7T3",152,83156,5915,933,59025,"V3V",59151996,1,49.165456,-122.830051,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"566","V3V7T3",152,82065,5915,933,59025,"V3V",59151996,1,49.165794,-122.830831,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"567","V3V7T3",152,82067,5915,933,59025,"V3V",59151997,1,49.165772,-122.831103,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"568","V3V7T3",152,83155,5915,933,59025,"V3V",59151996,1,49.165276,-122.830046,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19880801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"569","V3V7X9",153,144571,5915,933,59025,"V3V",59151996,1,49.168276,-122.828106,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"570","V3V7X9",153,145044,5915,933,59025,"V3V",59151995,1,49.167114,-122.828059,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"571","V3V7X9",153,145041,5915,933,59025,"V3V",59151996,1,49.167114,-122.828333,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"572","V3V7X9",153,55546,5915,933,59025,"V3V",59151995,1,49.16743,-122.826455,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"573","V3V7X9",153,139011,5915,933,59025,"V3V",59151995,1,49.168201,-122.827856,0,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"574","V3V7X9",153,55305,5915,933,59025,"V3V",59151995,1,49.16761,-122.826453,1,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19910301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"575","V3V7Z3",154,83288,5915,933,59025,"V3V",59152218,1,49.175905,-122.871531,1,59,4,"Surrey","C",4,1,186.05,20,9959,973,1,1,1,"SURREY","A","A",19920501,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"576","V3W0J4",155,120830,5915,933,59024,"V3W",59151981,1,49.152868,-122.827684,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"577","V3W0J4",155,120829,5915,933,59024,"V3W",59151981,1,49.152935,-122.827429,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"578","V3W0J4",155,39221,5915,933,59024,"V3W",59151981,2,49.152329,-122.824374,1,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"579","V3W0J4",155,148260,5915,933,59024,"V3W",59151981,2,49.152966,-122.83053,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"580","V3W0J4",155,120835,5915,933,59024,"V3W",59151988,2,49.154219,-122.824954,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"581","V3W0J4",155,120831,5915,933,59024,"V3W",59151981,1,49.154614,-122.828572,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"582","V3W0J4",155,59594,5915,933,59024,"V3W",59151981,2,49.152718,-122.829109,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19880401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"583","V3W0L1",156,69500,5915,933,59024,"V3W",59152239,1,49.161795,-122.865328,0,59,4,"Surrey","C",4,1,185.15,20,9959,973,1,1,1,"SURREY","A","A",19880901,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"584","V3W0L1",156,125270,5915,933,59024,"V3W",59152239,1,49.162609,-122.865351,1,59,4,"Surrey","C",4,1,185.15,20,9959,973,1,1,1,"SURREY","A","A",19880901,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"585","V3W0N7",157,123934,5915,933,59024,"V3W",59151986,1,49.162084,-122.826529,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"586","V3W0N7",157,124298,5915,933,59024,"V3W",59151986,1,49.160487,-122.827478,1,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"587","V3W0N7",157,141797,5915,933,59024,"V3W",59151988,1,49.159788,-122.826038,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"588","V3W0N7",157,123936,5915,933,59024,"V3W",59151986,1,49.160667,-122.827482,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"589","V3W0P9",158,141844,5915,933,59024,"V3W",59151970,1,49.153475,-122.853805,0,59,4,"Surrey","C",4,1,185.15,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"590","V3W0P9",158,69668,5915,933,59024,"V3W",59151968,1,49.153653,-122.853846,1,59,4,"Surrey","C",4,1,185.15,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"591","V3W0R5",159,40279,5915,933,59024,"V3W",59152099,1,49.139437,-122.878224,0,59,4,"Surrey","C",4,1,185.1,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"592","V3W0R5",159,41255,5915,933,59024,"V3W",59152099,1,49.138753,-122.876285,0,59,4,"Surrey","C",4,1,185.1,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"593","V3W0R5",159,105770,5915,933,59024,"V3W",59152099,1,49.138779,-122.877549,0,59,4,"Surrey","C",4,1,185.1,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"594","V3W0R5",159,50004,5915,933,59024,"V3W",59152100,1,49.139617,-122.878218,1,59,4,"Surrey","C",4,1,185.1,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"595","V3W0R5",159,132016,5915,933,59024,"V3W",59152099,1,49.139102,-122.877103,0,59,4,"Surrey","C",4,1,185.1,20,9959,973,1,1,1,"SURREY","A","A",19890201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"596","V3W0T9",160,106952,5915,933,59024,"V3W",59152078,1,49.133112,-122.877002,1,59,4,"Surrey","C",4,1,185.14,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"597","V3W0T9",160,114609,5915,933,59024,"V3W",59152078,1,49.132977,-122.877638,0,59,4,"Surrey","C",4,1,185.14,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"598","V3W0T9",160,125540,5915,933,59024,"V3W",59152078,1,49.132797,-122.877631,0,59,4,"Surrey","C",4,1,185.14,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"599","V3W0T9",160,155684,5915,933,59024,"V3W",59152078,1,49.133108,-122.876728,0,59,4,"Surrey","C",4,1,185.14,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"600","V3W0V1",161,136119,5915,933,59024,"V3W",59152288,2,49.106969,-122.889839,1,59,4,"Surrey","C",4,1,185.06,20,9959,973,1,1,1,"SURREY","Z","A",19900101,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"601","V3W0V1",161,135753,5915,933,59024,"V3W",59152288,2,49.107149,-122.889861,0,59,4,"Surrey","C",4,1,185.06,20,9959,973,1,1,1,"SURREY","Z","A",19900101,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"602","V3W0V1",161,120076,5915,933,59024,"V3W",59151981,3,49.150739,-122.831591,1,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19940301,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"603","V3W0V1",161,106228,5915,933,59024,"V3W",59152288,1,49.106562,-122.887498,0,59,4,"Surrey","C",4,1,185.06,20,9959,973,1,1,1,"SURREY","Z","A",19900101,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"604","V3W0V1",161,107691,5915,933,59024,"V3W",59152288,2,49.10639,-122.887415,0,59,4,"Surrey","C",4,1,185.06,20,9959,973,1,1,1,"SURREY","Z","A",19900101,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"605","V3W0W2",162,120138,5915,933,59024,"V3W",59151981,2,49.152966,-122.83053,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"606","V3W0W2",162,121230,5915,933,59024,"V3W",59151981,2,49.15465,-122.833772,1,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"607","V3W0W4",163,60004,5915,933,59024,"V3W",59151984,1,49.156837,-122.833058,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"608","V3W0W4",163,55100,5915,933,59025,"V3W",59151911,9,49.209549,-122.82788,0,59,4,"Surrey","C",4,1,190.04,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"609","V3W0W4",163,107389,5915,933,59024,"V3W",59151984,1,49.155534,-122.83302,1,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"610","V3W0W4",163,138744,5915,933,59024,"V3W",59151988,1,49.156372,-122.826111,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"611","V3W0W4",163,43603,5915,933,59024,"V3W",59151987,1,49.159323,-122.828902,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"612","V3W0W4",163,133875,5915,933,59024,"V3W",59151981,1,49.154614,-122.828572,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,2,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"613","V3W0W4",163,40325,5915,933,59024,"V3W",59151988,1,49.155936,-122.828707,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"614","V3W0W4",163,135093,5915,933,59024,"V3W",59151984,1,49.155935,-122.828981,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"615","V3W0W4",163,69848,5915,933,59024,"V3W",59151987,1,49.159315,-122.829176,0,59,4,"Surrey","C",4,1,184.05,20,9959,973,1,1,1,"SURREY","A","A",19900101,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"616","V3W1K5",164,120609,5915,933,59024,"V3W",59152244,1,49.136346,-122.859361,0,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"617","V3W1K5",164,121705,5915,933,59024,"V3W",59152245,6,49.137985,-122.851971,0,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"618","V3W1K5",164,119515,5915,933,59024,"V3W",59152064,0,49.107568,-122.862458,0,59,4,"Surrey","C",4,1,185.07,20,9959,0,0,3,1,"SURREY","Z","E",19830401,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"619","V3W1K5",164,120610,5915,933,59024,"V3W",59152244,3,49.134489,-122.860581,1,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"620","V3W1K5",164,155610,5915,933,59024,"V3W",59152292,0,49.099607,-122.85998,1,59,4,"Surrey","C",4,1,185.08,20,9959,0,0,3,1,"SURREY","Z","E",19830401,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"621","V3W1K5",164,121704,5915,933,59024,"V3W",59152245,1,49.145245,-122.851198,0,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"622","V3W1K5",164,133495,5915,933,59024,"V3W",59152245,8,49.143368,-122.853963,0,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"623","V3W1K5",164,123895,5915,933,59024,"V3W",59152245,7,49.135425,-122.85485,0,59,4,"Surrey","C",4,1,185.16,20,9959,973,1,2,1,"SURREY","E","E",19970601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"624","V3W1P3",165,104899,5915,933,59024,"V3W",59152293,0,49.099135,-122.835218,1,59,4,"Surrey","C",4,1,184.01,20,9959,0,0,3,1,"SURREY","Z","A",19830401,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
