"","CTname","NoCert","EduPop","UniCert","Unemployed","LonePar","AveInc","HomeOwn","TotDwell","ParticipationRate","TotFam","No.High.school.completion","University.completion","Proportion.of.lone.parent.families","Home.ownership","Z.No.High.school.completion","Z.University.completion","Z.Unemployed","Z.Proportion.of.lone.parent.families","Z.AveInc","Z.Home.ownership","Z.ParticipationRate"
"213",9330184.01,490,3600,135,5.4,135,33493,1370,1640,71.7,1420,0.136111111111111,0.0375,0.0950704225352113,0.835365853658537,-0.230824211418665,0.0832044381685294,-0.638623984094599,-1.091127462506,0.209639466562653,0.958105564934511,0.680416438204307
"214",9330184.02,1125,4925,170,9.4,405,25906,2000,2680,63.7,1920,0.228426395939086,0.0345177664974619,0.2109375,0.746268656716418,1.3832291578768,-0.132129854222896,0.679957764290077,1.16034697593027,-0.574558669673643,0.521607925420352,-0.370356697010187
"215",9330184.05,1130,5335,165,8.2,285,26062,1740,2170,70.3,2180,0.211808809746954,0.0309278350515464,0.130733944954128,0.80184331797235,1.09268495349125,-0.391343409091101,0.284383239774674,-0.398130703912579,-0.558434390083178,0.793874722666203,0.49653113954177
"216",9330184.06,255,1000,0,5.4,65,32549,340,475,59.7,400,0.255,0,0.1625,0.715789473684211,1.84784577308593,-2.62450974913642,-0.638623984094599,0.219132305655207,0.112066902887015,0.37228682549258,-0.895743264617434
"217",9330184.07,835,3470,165,9.5,245,26177,1150,1755,62.7,1370,0.240634005763689,0.0475504322766571,0.178832116788321,0.655270655270655,1.59666871780624,0.808903053209915,0.712922307999694,0.53649030137781,-0.546547901923539,0.0757980212391303,-0.501703338911998
"218",9330184.08,345,2325,55,9.6,210,27648,825,1100,76.5,975,0.148387096774194,0.0236559139784946,0.215384615384615,0.75,-0.0161891587527547,-0.916417645316811,0.745886851709311,1.24676122605478,-0.394504214246778,0.539888214715634,1.310880319333
"219",9330184.09,540,2970,65,6.1,170,27443,945,1300,66.6,1185,0.181818181818182,0.0218855218855219,0.143459915611814,0.726923076923077,0.568324614399798,-1.04425006630974,-0.407872178127281,-0.150845640139593,-0.415693171400915,0.426831656304816,0.0105485645050662
"220",9330184.1,360,2170,60,5.7,140,30992,580,895,68.3,845,0.165898617511521,0.0276497695852535,0.165680473372781,0.64804469273743,0.289984722422392,-0.628038458957656,-0.539730352965748,0.280933765203713,-0.0488658107178236,0.0403971815132792,0.233837855738146
"221",9330184.11,230,2280,75,6.8,130,33333,790,1005,76.3,950,0.100877192982456,0.0328947368421053,0.136842105263158,0.786069651741294,-0.846858970722168,-0.249321865535588,-0.177120372159962,-0.279439811706119,0.193101743905765,0.716597677903354,1.28461099095264
"222",9330185.05,670,3175,130,8.7,325,23266,850,1580,68.3,1325,0.211023622047244,0.0409448818897638,0.245283018867925,0.537974683544304,1.07895662177882,0.331944586608617,0.449205958322759,1.82773291072665,-0.847431093512291,-0.498848730177003,0.233837855738146
"223",9330185.06,770,5095,145,6.3,230,35140,1785,2190,69.2,2070,0.151128557409225,0.028459273797841,0.111111111111111,0.815068493150685,0.0317429229497335,-0.569587631194817,-0.341943090708047,-0.779432362450241,0.379874649161991,0.858666410234719,0.352049833449778
"224",9330185.07,595,3750,170,4.1,215,29208,1265,1575,71.2,1565,0.158666666666667,0.0453333333333333,0.137380191693291,0.803174603174603,0.163540280968656,0.648815846183342,-1.06716305231962,-0.268983969808478,-0.233261418342122,0.800396845339501,0.614743117253401
"225",9330185.08,115,870,30,6.8,40,35361,330,400,72.4,345,0.132183908045977,0.0344827586206897,0.115942028985507,0.825,-0.299487979840103,-0.134657622878995,-0.177120372159962,-0.685560243239388,0.402717378581818,0.90732202955079,0.772359087535576
"226",9330185.09,570,2905,85,8.3,240,25252,905,1420,69.7,1160,0.196213425129088,0.0292598967297762,0.206896551724138,0.637323943661972,0.820013064596235,-0.511778082621945,0.317347783484291,1.08182517362701,-0.642156611033672,-0.0121250282292024,0.417723154400684
"227",9330185.1,710,3165,70,8.9,155,21255,725,1235,67.3,1235,0.22432859399684,0.0221169036334913,0.125506072874494,0.587044534412955,1.31158261479444,-1.02754298253213,0.515135045741993,-0.499716250145837,-1.05528959515605,-0.258449763536191,0.102491213836335
"228",9330185.11,990,4535,80,9.7,350,23695,1150,1960,71.5,1875,0.218302094818082,0.0176405733186329,0.186666666666667,0.586734693877551,1.20621445910215,-1.35075959854828,0.778851395418927,0.688727582007499,-0.803089324638511,-0.259967708735047,0.654147109823944
"229",9330185.12,690,4010,135,8.6,190,25594,1200,1590,73.5,1630,0.172069825436409,0.0336658354114713,0.116564417177914,0.754716981132076,0.397882986099419,-0.193644144573374,0.416241414613142,-0.673466289230628,-0.606807228854574,0.56299725967382,0.916840393627568
"230",9330185.13,635,4155,115,11.1,245,22635,1090,1650,70.2,1705,0.152827918170878,0.0276774969915764,0.143695014662757,0.660606060606061,0.0614547845131449,-0.626036381851581,1.24035500735356,-0.146277306189356,-0.912651737240392,0.101936799053528,0.483396475351589
"231",9330185.14,1115,4770,110,10,230,22296,1045,1895,61.2,1955,0.233752620545073,0.0230607966457023,0.117647058823529,0.551451187335092,1.47635361486068,-0.959388515853154,0.877745026547778,-0.652428907047322,-0.947691037119673,-0.432825754197138,-0.698723301764716
"232",9330185.15,910,3540,50,9,205,21353,895,1465,70.6,1420,0.257062146892655,0.0141242937853107,0.144366197183099,0.610921501706485,1.88390063817436,-1.60465506465245,0.548099589451609,-0.133235203798067,-1.04516024002871,-0.141473694478115,0.535935132112313
"233",9330185.16,520,2910,65,11.7,190,22301,765,1125,71.3,1205,0.178694158075601,0.0223367697594502,0.157676348547718,0.68,0.513703745744438,-1.01166739243702,1.43814226961127,0.125401384134038,-0.947174233286645,0.196949987536154,0.627877781443582
"234",9330186.01,915,4320,140,8.9,270,25100,1285,1900,69.5,1660,0.211805555555556,0.0324074074074074,0.162650602409639,0.676315789473684,1.09262805675307,-0.284509834181526,0.515135045741993,0.22205874069687,-0.657867447557715,0.178900607158287,0.391453826020321
"235",9330186.02,940,3555,85,7.6,240,26057,1090,1700,62.4,1350,0.264416315049226,0.0239099859353024,0.177777777777778,0.641176470588235,2.0124819442235,-0.898072198862286,0.0865959775169728,0.516002882659529,-0.558951193916205,0.0067489539744263,-0.541107331482542
"236",9330186.05,960,4000,95,8.8,300,22899,995,1805,66.6,1610,0.24,0.02375,0.186335403726708,0.551246537396122,1.58558367223722,-0.90962409717662,0.482170502032376,0.682290636690183,-0.885364494856527,-0.433828358300894,0.0105485645050662
"237",9330186.06,540,2345,40,10.5,125,22483,580,905,68.8,950,0.230277185501066,0.0170575692963753,0.131578947368421,0.640883977900553,1.41558862179371,-1.39285581887689,1.04256774509586,-0.381711015267417,-0.928362573764435,0.00531599792047042,0.299511176689052
"238",9330186.07,735,3085,80,7.8,240,23062,795,1220,68.2,1310,0.238249594813614,0.0259319286871961,0.183206106870229,0.651639344262295,1.55497934280269,-0.752076383523058,0.152525064936207,0.62148361508577,-0.868516689899823,0.0580078018170676,0.220703191547966
"239",9330186.08,910,3550,80,10.7,360,24831,1015,1665,73.2,1505,0.256338028169014,0.0225352112676056,0.239202657807309,0.60960960960961,1.87124004499263,-0.997338782117484,1.1084968325151,1.70958220041294,-0.685671493774608,-0.147900808048874,0.877436401057025
"240",9330187.03,1040,4505,230,6,325,25845,1400,1955,72.9,1815,0.230854605993341,0.051054384017758,0.179063360881543,0.716112531969309,1.42568432255218,1.06190838230354,-0.440836721836897,0.540983727606549,-0.580863676436582,0.373869526000687,0.838032408486482
"241",9330187.04,265,980,10,2.6,70,21713,285,400,68.4,425,0.270408163265306,0.0102040816326531,0.164705882352941,0.7125,2.11724425763121,-1.88771677299902,-1.56163120796387,0.261995971853692,-1.00795036405071,0.356171307298055,0.246972519928329
"242",9330187.05,920,4055,90,8.6,285,22272,920,1540,71,1650,0.226880394574599,0.0221948212083847,0.172727272727273,0.597402597402597,1.35619865349244,-1.02191688858602,0.416241414613142,0.417863848939092,-0.950171695518206,-0.207704395555031,0.588473788873038
"243",9330187.06,655,3605,85,7.5,145,27830,1160,1475,69.7,1420,0.181692094313454,0.0235783633841886,0.102112676056338,0.786440677966102,0.566120082807744,-0.922017241168446,0.0536314338073561,-0.954285711262006,-0.375692554724568,0.718415378985823,0.417723154400684
"244",9330187.07,115,1010,60,4.3,20,35652,405,430,70.6,420,0.113861386138614,0.0594059405940594,0.0476190476190476,0.941860465116279,-0.619841519058209,1.66493846837637,-1.00123396490038,-2.01318021493574,0.432795361664032,1.47983518289859,0.535935132112313
"245",9330187.08,1125,6950,180,6.2,400,30587,2820,3275,69.2,2850,0.161870503597122,0.0258992805755396,0.140350877192982,0.861068702290076,0.219556614579188,-0.754433763659621,-0.374907634417664,-0.211259009331921,-0.0907269211930707,1.08402684126541,0.352049833449778
"246",9330187.09,910,5115,70,8.5,290,28162,1770,2260,70.3,2070,0.177908113391984,0.0136852394916911,0.140096618357488,0.783185840707965,0.499960430405348,-1.63635729238128,0.383276870903525,-0.216199647185123,-0.341376780211526,0.702469548713491,0.49653113954177
"247",9330188.01,270,2140,65,3.7,85,29729,810,920,68.5,870,0.126168224299065,0.0303738317757009,0.0977011494252874,0.880434782608696,-0.404667037007202,-0.431345609886306,-1.19902122715809,-1.04000841750106,-0.179410458940631,1.17890354486373,0.260107184118509
"248",9330188.02,100,675,35,4.2,15,29916,240,285,78.7,280,0.148148148148148,0.0518518518518519,0.0535714285714286,0.842105263157895,-0.02036696999686,1.11949011479141,-1.03419850861,-1.89751635376522,-0.160081995585394,0.991122724162317,1.59984293151699
"249",9330188.03,445,4065,190,6.5,120,32435,1630,1750,65,1720,0.109471094710947,0.046740467404674,0.0697674418604651,0.931428571428571,-0.69660198926874,0.750418963207593,-0.276014003288813,-1.58280305709196,0.100283775493983,1.4287281096502,-0.199606062537832
"250",9330188.04,455,1800,75,7.2,115,29369,615,805,67.5,750,0.252777777777778,0.0416666666666667,0.153333333333333,0.763975155279503,1.80899212851575,0.384061570091302,-0.0452621973214946,0.0410099594526131,-0.216620334918629,0.608354142945787,0.128760542216697
"251",9330188.05,185,1480,90,4.7,30,32832,550,625,61.7,615,0.125,0.0608108108108108,0.0487804878048781,0.88,-0.425092434269562,1.76637812216891,-0.869375790061917,-1.99061165665856,0.141317999836386,1.17677349376324,-0.63304998081381
"252",9330188.06,145,650,10,10.6,30,43850,220,295,71.7,270,0.223076923076923,0.0153846153846154,0.111111111111111,0.745762711864407,1.28969822512586,-1.51365264665234,1.07553228880548,-0.779432362450241,1.28014692629632,0.519129242126077,0.680416438204307
"253",9330189.03,590,2330,30,6.3,175,28685,885,1090,71.7,950,0.253218884120172,0.0128755364806867,0.184210526315789,0.811926605504587,1.81670449358602,-1.69482247452528,-0.341943090708047,0.641001020345559,-0.287319099276824,0.843273933386864,0.680416438204307
"254",9330189.05,1190,5555,210,7.1,305,25313,1905,3170,58.3,1925,0.214221422142214,0.0378037803780378,0.158441558441558,0.600946372239748,1.13486740651223,0.105139116553538,-0.0782267410311116,0.140270582129855,-0.635851604270733,-0.190343026123952,-1.07962856327997
"255",9330189.06,480,1990,25,10.8,140,25850,630,930,69.5,795,0.241206030150754,0.0125628140703518,0.176100628930818,0.67741935483871,1.60667007230546,-1.717402818716,1.14146137622471,0.483413316744818,-0.580346872603554,0.184307103584837,0.391453826020321
"256",9330189.07,355,1730,55,11.7,150,28157,635,910,69.3,665,0.205202312138728,0.0317919075144509,0.225563909774436,0.697802197802198,0.97717602402557,-0.328952441980009,1.43814226961127,1.44456047689861,-0.341893584044553,0.284165046881642,0.365184497639958
"257",9330189.08,870,4210,160,14.8,625,20846,620,2565,65.9,1700,0.206650831353919,0.0380047505938242,0.367647058823529,0.241715399610136,1.00250213685862,0.119650314007155,2.46004312460939,4.20545326211432,-1.09756414869772,-1.95025778186051,-0.0813940848262005
"258",9330189.09,350,2910,155,6.8,185,27485,965,1210,69.9,1125,0.120274914089347,0.0532646048109966,0.164444444444444,0.797520661157025,-0.507706498110794,1.2214989476083,-0.177120372159962,0.256915833637575,-0.411352019203482,0.77269751888116,0.443992482781046
"259",9330189.1,560,3275,110,7.8,290,26833,1085,1625,70.9,1380,0.170992366412214,0.033587786259542,0.210144927536232,0.667692307692308,0.379044541615163,-0.199279739133005,0.152525064936207,1.14494608137224,-0.4787432390303,0.136653156383718,0.575339124682858
"260",9330190.01,1085,4380,150,8.8,370,24473,1090,2535,60.5,1540,0.247716894977169,0.0342465753424658,0.24025974025974,0.429980276134122,1.72050694481997,-0.15171140456569,0.482170502032376,1.73012292840094,-0.722674648219394,-1.0279260247848,-0.790665951095985
"261",9330190.03,780,3240,55,10.1,285,22838,850,1675,68.6,1190,0.240740740740741,0.0169753086419753,0.239495798319328,0.507462686567164,1.59853488709395,-1.39879550796957,0.910709570257395,1.71527836867852,-0.891669501619466,-0.648330589477659,0.27324184830869
"262",9330190.04,900,4200,80,7.3,260,25649,1505,1930,66.9,1640,0.214285714285714,0.019047619047619,0.158536585365854,0.77979274611399,1.13599149935372,-1.24916286034661,-0.0122976536118778,0.142117100534352,-0.601122386691269,0.685846379503347,0.0499525570756112
"263",9330190.05,290,1120,0,12.8,115,22070,280,565,58.3,440,0.258928571428571,0,0.261363636363636,0.495575221238938,1.91653346616536,-2.62450974913642,1.80075225041705,2.14020389073276,-0.971050570372527,-0.706568679267936,-1.07962856327997
"264",9330191.02,1350,5490,125,12.3,510,22236,1110,3040,63.2,1935,0.245901639344262,0.0227686703096539,0.263565891472868,0.365131578947368,1.68876876109573,-0.980481705842584,1.63592953186897,2.18299707404109,-0.953892683116006,-1.34562741404372,-0.436030017961093
"265",9330191.03,685,3115,50,6.6,330,22777,890,1360,67,1240,0.219903691813804,0.0160513643659711,0.266129032258065,0.654411764705882,1.23421700528957,-1.46550956195399,-0.243049459579196,2.23280281771092,-0.897974508382404,0.0715902154159243,0.0630872212657916
"266",9330191.04,970,3565,105,5.5,185,23098,960,2130,60,1050,0.272089761570827,0.02945301542777,0.176190476190476,0.450704225352113,2.14664555792385,-0.497833809598171,-0.605659440384982,0.485159186347392,-0.864795702302023,-0.926396961856587,-0.85633927204689
"267",9330192,660,2870,45,13.2,175,24963,1035,1465,71.6,1015,0.229965156794425,0.0156794425087108,0.172413793103448,0.706484641638225,1.41013306818512,-1.49236444433993,1.93261042525552,0.411772460639203,-0.672027872582675,0.326701359691822,0.667281774014125
"268",9330200,670,3295,75,9.4,215,23301,915,1450,68.5,1245,0.203338391502276,0.0227617602427921,0.172690763052209,0.631034482758621,0.944586974563489,-0.980980652137969,0.679957764290077,0.417154410141113,-0.843813466681097,-0.0429378364022008,0.260107184118509
"269",9330201,205,1270,45,7.9,65,27822,370,605,70.1,475,0.161417322834646,0.0354330708661417,0.136842105263158,0.611570247933884,0.211633138657098,-0.0660396508955231,0.185489608645824,-0.279439811706119,-0.376519440857412,-0.138295410462204,0.470261811161407
"270",9330202,925,5265,200,8,330,34962,1845,3210,69.5,1735,0.175688509021842,0.0379867046533713,0.190201729106628,0.574766355140187,0.461152556727586,0.118347294034152,0.218454152355441,0.757419249183348,0.361476432706204,-0.318602006861835,0.391453826020321
"271",9330203,505,3190,70,3.7,220,34338,1105,1570,73.7,1205,0.158307210031348,0.0219435736677116,0.182572614107884,0.703821656050955,0.157255490812476,-1.04005839606351,-1.19902122715809,0.609173882307811,0.296979314344342,0.313655080316068,0.943109722007931
"272",9330204.01,600,3660,195,10,225,28422,920,2385,72.3,1090,0.163934426229508,0.0532786885245902,0.206422018348624,0.385744234800839,0.25564252694977,1.22251587217116,0.877745026547778,1.07260426473269,-0.314502980894083,-1.24464359038873,0.759224423345393
"273",9330204.02,760,4155,165,9.2,235,28107,715,2640,65.2,1190,0.182912154031288,0.0397111913357401,0.197478991596639,0.270833333333333,0.587451777791747,0.242865082185308,0.614028676870843,0.898827583945469,-0.347061622374831,-1.80760560228676,-0.173336734157469
"274",9330205,1550,7225,250,10.1,275,26476,1745,4970,56.9,1825,0.214532871972318,0.0346020761245675,0.150684931506849,0.351106639839034,1.14031283896236,-0.126042217597828,0.910709570257395,-0.0104525365859942,-0.51564303270848,-1.41433723910247,-1.26351386194251
"275",9330206,255,1615,30,6.8,50,28959,345,1015,75.2,395,0.157894736842105,0.0185758513931889,0.126582278481013,0.339901477832512,0.150043751802173,-1.2832271795736,-0.177120372159962,-0.478803930040801,-0.258998249226904,-1.46923264472783,1.14012968486065
"276",9330207,360,1895,75,10.8,85,27773,350,1310,74.7,475,0.189973614775726,0.0395778364116095,0.178947368421053,0.267175572519084,0.710915346451548,0.233236094984899,1.14146137622471,0.538729816784262,-0.381584118421084,-1.82552540241654,1.07445636390974
"277",9330208,590,3875,70,4.6,190,32812,1155,2260,64.7,1330,0.152258064516129,0.0180645161290323,0.142857142857143,0.511061946902655,0.0514913834017515,-1.32014850621963,-0.902340333771534,-0.162558436207494,0.139250784504275,-0.630697390068936,-0.239010055108375
"278",9330209,780,4815,155,6.3,285,34170,1850,2615,64.6,1810,0.161993769470405,0.0321910695742471,0.157458563535912,0.707456978967495,0.221711812371859,-0.300130661384162,-0.341943090708047,0.121169488431781,0.279614705554609,0.331464954547827,-0.252144719298557
"279",9330210,620,3465,105,4.6,175,30152,1070,2000,68.6,1150,0.178932178932179,0.0303030303030303,0.152173913043478,0.535,0.517865335737228,-0.436457880607168,-0.902340333771534,0.0184806508420088,-0.135688854666484,-0.513422054478482,0.27324184830869
"280",9330220,105,705,20,3.5,50,29366,200,330,73.7,270,0.148936170212766,0.0283687943262411,0.185185185185185,0.606060606060606,-0.00658908185140628,-0.57612076583244,-1.26495031457732,0.65994013211617,-0.216930417218445,-0.165287793553859,0.943109722007931
"281",9330221.01,100,1215,35,10.4,55,35876,495,570,66.4,485,0.0823045267489712,0.0288065843621399,0.11340206185567,0.868421052631579,-1.17158606837255,-0.54450982473207,1.00960320138625,-0.734915687360558,0.455948173383675,1.12004686971851,-0.0157207638752947
"282",9330221.03,265,2330,50,4.4,95,30517,815,1020,64.2,880,0.113733905579399,0.0214592274678112,0.107954545454545,0.799019607843137,-0.622070407010011,-1.07503095811785,-0.968269421190768,-0.840769258525514,-0.0979621748554591,0.780041034869331,-0.304683376059281
"283",9330221.04,435,3580,190,9.3,190,25520,980,1485,56.1,1265,0.121508379888268,0.053072625698324,0.150197628458498,0.65993265993266,-0.486140409327456,1.20763695915364,0.64699322058046,-0.0199215797442495,-0.614455925583385,0.0986377300089921,-1.36859117546396
"284",9330222,955,6685,300,7.4,335,28645,2435,3290,63.4,2450,0.142857142857143,0.0448765893792072,0.136734693877551,0.740121580547112,-0.112875647544906,0.615836323928591,0.0206668900977393,-0.281526979125738,-0.291453529941046,0.491492676794083,-0.409760689580731
"285",9330223.01,525,3655,185,10.9,315,23496,745,1685,71.5,1400,0.143638850889193,0.0506155950752394,0.225,0.44213649851632,-0.0992081548291891,1.0302253144398,1.17442591993433,1.43360284794562,-0.823658117193015,-0.968371262599796,0.654147109823944
"286",9330223.02,545,3235,130,15.5,235,20614,630,1525,67,1175,0.168469860896445,0.0401854714064915,0.2,0.413114754098361,0.334940701883967,0.277110812220765,2.69079493057671,0.947814631029453,-1.12154384655021,-1.11055219946195,0.0630872212657916
"287",9330224.01,480,3240,170,10.8,150,23327,820,2045,57.5,920,0.148148148148148,0.0524691358024691,0.16304347826087,0.400977995110024,-0.02036696999686,1.16406154174293,1.14146137622471,0.229692919066428,-0.841126086749353,-1.17001160819288,-1.18470587680142
"288",9330224.02,650,2780,125,19.2,155,20922,450,1560,45.5,875,0.233812949640288,0.0449640287769784,0.177142857142857,0.288461538461538,1.4774084172109,0.622149947871913,3.91048304783253,0.503665404134674,-1.0897087304357,-1.72124295350071,-2.76086557962316
"289",9330225,960,7125,370,5.5,380,27577,2110,3390,59.9,2540,0.134736842105263,0.0519298245614035,0.149606299212598,0.622418879056047,-0.254852123192329,1.12512018977476,-0.605659440384982,-0.031412010943287,-0.401842828675772,-0.085146691542794,-0.869473936237072
"290",9330226.01,840,6755,485,10.6,305,22755,1605,3990,48.3,2195,0.124352331606218,0.0717986676535899,0.138952164009112,0.402255639097744,-0.436416359176674,2.55976414513607,1.07553228880548,-0.238438144674711,-0.900248445247726,-1.16375228013409,-2.39309498229809
"291",9330226.02,390,2865,125,7.3,165,26156,795,1300,59,1020,0.136125654450262,0.043630017452007,0.161764705882353,0.611538461538462,-0.230569933640064,0.525826710787896,-0.0122976536118778,0.204844416922379,-0.548718478022256,-0.138451135749271,-0.987685913948702
"292",9330227.01,355,3210,150,12.5,245,21048,150,1880,66,1080,0.110591900311526,0.0467289719626168,0.226851851851852,0.0797872340425532,-0.677005667172011,0.749588926632988,1.7018586192882,1.46958716030978,-1.0766852738434,-2.74356289657725,-0.0682594206360201
"293",9330227.02,670,4360,230,10.9,160,26251,1275,2765,57.9,1280,0.153669724770642,0.0527522935779817,0.125,0.461121157323689,0.0761730490039681,1.18450715043629,1.17442591993433,-0.509550019719039,-0.538899205194729,-0.875363187813993,-1.1321672200407
"294",9330228.02,330,2630,110,7.6,145,26412,760,1180,62.4,1000,0.125475285171103,0.0418250950570342,0.145,0.644067796610169,-0.416782481771187,0.395501004765171,0.0865959775169728,-0.120919446186108,-0.522258121771236,0.0209138999767117,-0.541107331482542
"295",9330228.03,295,3555,210,12.3,205,23998,595,2075,56.6,1140,0.0829817158931083,0.0590717299578059,0.179824561403509,0.286746987951807,-1.15974599853166,1.64080655154086,1.63592953186897,0.555775017377811,-0.771771012357029,-1.72964273796096,-1.30291785451305
"296",9330228.04,610,3775,180,7.2,270,26654,1280,2210,57.3,1230,0.16158940397351,0.047682119205298,0.219512195121951,0.579185520361991,0.214641829390097,0.818411601608947,-0.0452621973214946,1.32696641008597,-0.497244816252693,-0.296951997050711,-1.21097520518178
"297",9330229,805,4880,145,7.2,300,26522,1305,2495,62.9,1690,0.164959016393443,0.0297131147540984,0.177514792899408,0.523046092184369,0.273556604876595,-0.479053152637964,-0.0452621973214946,0.510892684453968,-0.510888437444625,-0.571985653823618,-0.475434010531637
"298",9330230.01,335,4070,245,6.3,225,38125,1555,1845,70.4,1580,0.0823095823095823,0.0601965601965602,0.142405063291139,0.842818428184282,-1.17149767624276,1.72202571942845,-0.341943090708047,-0.171343033258418,0.688406537479554,0.994616603445683,0.509665803731952
"299",9330230.02,525,2985,105,7.9,130,26049,620,1530,62.2,880,0.175879396984925,0.0351758793969849,0.147727272727273,0.405228758169935,0.464490068609232,-0.0846103439592482,0.185489608645824,-0.0679243679770717,-0.55977808004905,-1.14918662036537,-0.567376659862904
"300",9330231,380,2950,235,3.6,160,34096,970,1255,58.1,1100,0.128813559322034,0.0796610169491525,0.145454545454545,0.772908366533865,-0.358415628969042,3.12747067135319,-1.2319857708677,-0.112086933151269,0.271966008825799,0.652118994811365,-1.10589789166033
"301",9330232,325,2510,130,8,90,33571,745,1025,66.4,940,0.129482071713147,0.051792828685259,0.0957446808510638,0.726829268292683,-0.346727264693254,1.11522830504306,0.218454152355441,-1.07802559270604,0.217701606357886,0.426372076799081,-0.0157207638752947
"302",9330233,930,4825,185,8.5,365,26721,1260,2075,67.7,1880,0.192746113989637,0.0383419689119171,0.194148936170213,0.607228915662651,0.759390111014341,0.143999402650333,0.383276870903525,0.834119516432052,-0.490319644890121,-0.159564107500689,0.15502987059706
"303",9330234,535,4415,165,9.9,305,28310,1440,2015,63,1785,0.121177802944507,0.0373725934314836,0.170868347338936,0.714640198511166,-0.491920262911646,0.0740049562184562,0.844780482838162,0.381742086947872,-0.326079386753905,0.36665639134422,-0.462299346341455
"304",9330235.02,290,3050,80,8.1,210,30975,1185,1545,73.7,1165,0.0950819672131148,0.0262295081967213,0.180257510729614,0.766990291262136,-0.948183509732838,-0.730589443261921,0.251418696065057,0.564187884623555,-0.0506229437501179,0.623125648497061,0.943109722007931
"305",9330235.03,445,2585,130,9.5,90,29155,580,1760,64,655,0.172147001934236,0.0502901353965184,0.137404580152672,0.329545454545455,0.399232350796503,1.00672526672064,0.712922307999694,-0.268510064760637,-0.238739538972216,-1.5199680199663,-0.330952704439644
"306",9330235.04,680,4845,230,7.8,255,25900,1360,2785,66.4,1540,0.140350877192982,0.0474716202270382,0.165584415584416,0.488330341113106,-0.156695547436086,0.803212373079685,0.152525064936207,0.279067215534474,-0.575178834273276,-0.742062198503375,-0.0157207638752947
"307",9330236,290,2800,65,5.2,125,33881,980,1095,61,1100,0.103571428571429,0.0232142857142857,0.113636363636364,0.894977168949772,-0.799752578339149,-0.948305728423833,-0.704553071513832,-0.730362845590023,0.249743444005606,1.25014840473184,-0.724992630145079
"308",9330237,645,5790,210,8.1,230,27880,1685,2865,62.3,2075,0.11139896373057,0.0362694300518135,0.110843373493976,0.588132635253054,-0.662894857318912,-0.00564974068949165,0.251418696065057,-0.784634913635421,-0.37052451639429,-0.25311902963482,-0.554241995672724
"309",9330238.01,340,2110,85,9.2,75,23610,740,945,55,795,0.161137440758294,0.0402843601895735,0.0943396226415094,0.783068783068783,0.206739641234837,0.284251147178534,0.614028676870843,-1.10532802159735,-0.811874989799982,0.701896069581223,-1.51307248155595
"310",9330238.02,525,5210,235,10.2,275,25705,1470,2245,64,1905,0.100767754318618,0.04510556621881,0.144356955380577,0.654788418708241,-0.848772411648318,0.632369759586105,0.943674113967012,-0.133414786148781,-0.595334183761358,0.0734354876420497,-0.330952704439644
"311",9330239,890,6150,190,5.3,360,27263,1790,3020,65.1,2210,0.144715447154472,0.0308943089430894,0.16289592760181,0.592715231788079,-0.0803847949426655,-0.393764185611476,-0.671588527804216,0.226825784203653,-0.434298109389914,-0.230668350611957,-0.186471398347651
"312",9330240.01,425,3055,105,8,160,28788,860,1620,62.6,985,0.13911620294599,0.0343698854337152,0.16243654822335,0.530864197530864,-0.178282764894752,-0.142807711671982,0.218454152355441,0.217899340637653,-0.276672940316452,-0.533683836860338,-0.51483800310218
"313",9330240.02,810,4015,90,8.8,240,23083,1075,1855,62.2,1415,0.201743462017435,0.0224159402241594,0.169611307420495,0.579514824797844,0.916701004070149,-1.00595083269013,0.482170502032376,0.357315879724999,-0.866346113801106,-0.295338695915944,-0.567376659862904
"314",9330241,825,5700,190,6.5,315,30491,1740,2825,68.4,1930,0.144736842105263,0.0333333333333333,0.163212435233161,0.615929203539823,-0.0800107226265211,-0.217652693754243,-0.276014003288813,0.232976011318621,-0.100649554787203,-0.116940374635708,0.246972519928329
"315",9330242,875,5475,125,5.7,265,32771,1655,2735,64.5,1875,0.159817351598174,0.0228310502283105,0.141333333333333,0.605118829981719,0.183659017472119,-0.975977519422601,-0.539730352965748,-0.192168384667145,0.135012993073447,-0.169901665252341,-0.265279383488738
"316",9330243.01,530,4630,175,7.7,310,25662,1255,2080,61.9,1665,0.114470842332613,0.0377969762419006,0.186186186186186,0.603365384615385,-0.609185701603971,0.104647819061513,0.11956052122659,0.679391111772473,-0.599778696725397,-0.178492000186435,-0.606780652433448
"317",9330243.02,430,4515,250,7,350,31680,1165,2070,67.9,1790,0.0952380952380952,0.0553709856035437,0.195530726256983,0.56280193236715,-0.945453745477322,1.37359167176421,-0.111191284740728,0.860969810128238,0.0222463967067938,-0.377217120219138,0.181299198977423
"318",9330250.01,165,2115,65,4.9,70,42542,880,1145,75.3,905,0.0780141843971631,0.0307328605200946,0.0773480662983425,0.768558951965066,-1.24659901494224,-0.405421683890442,-0.803446702642683,-1.43549993594046,1.14495104357626,0.630810701647186,1.15326434905083
"319",9330250.02,235,2595,75,5.3,80,53527,1030,1235,75.3,1045,0.0905587668593449,0.0289017341040462,0.076555023923445,0.834008097165992,-1.02726777822213,-0.537639469903319,-0.671588527804216,-1.45090996159007,2.28036906473821,0.951453756298872,1.15326434905083
